"BranchID","BranchName","DeptID","DeptName","CategoryID","CategoryName","Qty","NetSales","Cost","GM$","GM%","TranDate_DDMMYYYY"
581,Maxval-u Supermart - Valelevu,"66",Fruit,"6620",Local Fruits,"3.8200","10.8349","21.0100",-10.1751,-93.9100,"04/01/2022"
521,Maxval-u Supermart - Hypermarket,"70",Tobacco,"7001",Tobacco,"32.0000","322.2019","310.4210","11.7809","3.6500","02/01/2022"
561,Maxval-u Supermart - Naulu,"60",Beverages,"6002",Beverage Hot - Coffee,"23.0000","76.1470","42.1040","34.0430","44.7000","06/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5839",Salt,"197.0000","129.9358","123.7800","6.1558","4.7300","01/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5839",Salt,"40.0000","21.6331","21.4940","0.1391","0.6400","03/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"60",Beverages,"6002",Beverage Hot - Coffee,"24.0000","61.3762","47.7720","13.6042","22.1600","04/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5847",Canned Fish,"1034.0000","1986.6606","1770.5180","216.1426","10.8700","04/01/2022"
578,MH Levuka,"60",Beverages,"6002",Beverage Hot - Coffee,"5.0000","17.7064","11.9270","5.7794","32.6400","01/01/2022"
578,MH Levuka,"69",Alcoholic Beverage,"6903",Imported Wines,"58.0000","274.2661","234.4670","39.7991","14.5100","02/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5837",Confectionery,"34.0000","32.8441","22.5490","10.2951","31.3400","05/01/2022"
532,Maxval-u Supermart - Tavua,"60",Beverages,"6002",Beverage Hot - Coffee,"57.0000","96.4221","57.2250","39.1971","40.6500","05/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5847",Canned Fish,"266.0000","441.1837","359.9380","81.2457","18.4100","01/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5839",Salt,"188.0000","91.4219","88.2050","3.2169","3.5100","06/01/2022"
527,Maxval-u Supermart - Navua,"70",Tobacco,"7001",Tobacco,"63.0000","567.1559","538.4780","28.6779","5.0500","05/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5847",Canned Fish,"544.0000","1011.1469","799.4590","211.6879","20.9300","07/01/2022"
551,MH  Superfresh,"58",Food,"5847",Canned Fish,"1345.0000","3078.8990","2802.7740","276.1250","8.9600","07/01/2022"
514,MHCC Level 1 Supermarket,"61",Supermarket (Non-Food),"6111",Hair Care,"68.0000","385.2477","294.2530","90.9947","23.6100","06/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5837",Confectionery,"39.0000","33.9908","25.1570","8.8338","25.9800","05/01/2022"
564,Maxval-u Supermart - Lami,"60",Beverages,"6005",Water,"43.0000","61.6972","46.8130","14.8842","24.1200","05/01/2022"
581,Maxval-u Supermart - Valelevu,"60",Beverages,"6005",Water,"62.0000","88.9450","65.8410","23.1040","25.9700","03/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"69",Alcoholic Beverage,"6907",Local Rtd,"136.0000","528.2570","414.5790","113.6780","21.5100","04/01/2022"
512,Maxval-u Supermart - City Homemaker,"63",Frozen,"6306",Frozen Easy Meals,"40.0000","219.4496","144.0110","75.4386","34.3700","06/01/2022"
521,Maxval-u Supermart - Hypermarket,"29",School & Office,"2904",Pens And Pencils,"18.0000","26.7157","19.2700","7.4457","27.8700","03/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5820",Canned Seafood,"8.0000","31.1927","27.0380","4.1547","13.3100","06/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5844",Edible Oil,"78.0000","518.4495","488.2110","30.2385","5.8300","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5820",Canned Seafood,"6.0000","23.3945","20.2680","3.1265","13.3600","07/01/2022"
578,MH Levuka,"69",Alcoholic Beverage,"6907",Local Rtd,"12.0000","52.2936","40.5840","11.7096","22.3900","06/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5814",Vinegar,"1.0000","6.2844","3.9870","2.2974","36.5500","05/01/2022"
537,Maxval-u Supermart - Rakiraki,"69",Alcoholic Beverage,"6907",Local Rtd,"27.0000","95.9174","75.6810","20.2364","21.0900","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"27",Household Linens,"2701",Towels,"8.0000","70.3211","48.8500","21.4711","30.5300","05/01/2022"
564,Maxval-u Supermart - Lami,"69",Alcoholic Beverage,"6907",Local Rtd,"156.0000","658.7157","496.9500","161.7657","24.5500","04/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"60",Beverages,"6005",Water,"137.0000","166.7890","124.0620","42.7270","25.6100","05/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5820",Canned Seafood,"3.0000","11.6973","10.1520","1.5453","13.2100","05/01/2022"
512,Maxval-u Supermart - City Homemaker,"29",School & Office,"2904",Pens And Pencils,"13.0000","20.4218","14.7650","5.6568","27.6900","01/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5835",Biscuit,"318.0000","804.4587","658.8090","145.6497","18.1000","05/01/2022"
532,Maxval-u Supermart - Tavua,"58",Food,"5844",Edible Oil,"218.0000","2069.5596","1943.5570","126.0026","6.0800","06/01/2022"
521,Maxval-u Supermart - Hypermarket,"61",Supermarket (Non-Food),"6116",Bathing Soap,"16.0000","46.2385","39.8080","6.4305","13.9000","02/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5814",Vinegar,"3.0000","15.5505","9.9620","5.5885","35.9300","07/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5814",Vinegar,"2.0000","7.5230","4.7800","2.7430","36.4600","01/01/2022"
545,Maxval-u Supermart - Labasa Town,"60",Beverages,"6005",Water,"108.0000","150.1376","95.1860","54.9516","36.6000","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5805",Milk,"297.0000","775.5779","687.8330","87.7449","11.3100","06/01/2022"
527,Maxval-u Supermart - Navua,"63",Frozen,"6306",Frozen Easy Meals,"49.0000","286.2845","183.4320","102.8525","35.9200","01/01/2022"
517,Maxval-u Supermart - Flagstaff,"63",Frozen,"6306",Frozen Easy Meals,"6.0000","48.4862","37.6500","10.8362","22.3400","06/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5844",Edible Oil,"70.0000","393.1925","371.4730","21.7195","5.5200","04/01/2022"
530,Maxval-u Nadi Lodhia,"63",Frozen,"6302",Sausages,"141.0000","809.1190","565.0970","244.0220","30.1500","01/01/2022"
512,Maxval-u Supermart - City Homemaker,"60",Beverages,"6005",Water,"155.0000","176.3761","145.4150","30.9611","17.5500","01/01/2022"
581,Maxval-u Supermart - Valelevu,"27",Household Linens,"2701",Towels,"8.0000","7.9817","5.0000","2.9817","37.3500","02/01/2022"
512,Maxval-u Supermart - City Homemaker,"61",Supermarket (Non-Food),"6116",Bathing Soap,"18.0000","59.0734","44.8250","14.2484","24.1100","05/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5835",Biscuit,"461.0000","825.5782","655.9610","169.6172","20.5400","01/01/2022"
537,Maxval-u Supermart - Rakiraki,"69",Alcoholic Beverage,"6907",Local Rtd,"1429.0000","4764.0826","4441.7270","322.3556","6.7600","01/01/2022"
517,Maxval-u Supermart - Flagstaff,"63",Frozen,"6306",Frozen Easy Meals,"3.0000","12.2477","6.9540","5.2937","43.2200","05/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5805",Milk,"120.0000","273.7155","246.3280","27.3875","10.0000","06/01/2022"
581,Maxval-u Supermart - Valelevu,"63",Frozen,"6302",Sausages,"202.0000","878.3485","698.2310","180.1175","20.5000","02/01/2022"
511,MHCC Level 2 Homemaker,"27",Household Linens,"2705",Bed,"2.0000","60.4587","33.2840","27.1747","44.9400","04/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5826",Essences / Colours  / Syrups,"1.0000","7.2936","5.2980","1.9956","27.3600","04/01/2022"
551,MH  Superfresh,"27",Household Linens,"2701",Towels,"8.0000","60.9632","37.8460","23.1172","37.9100","02/01/2022"
545,Maxval-u Supermart - Labasa Town,"60",Beverages,"6005",Water,"63.0000","90.4589","57.3750","33.0839","36.5700","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5814",Vinegar,"2.0000","7.3395","4.6960","2.6435","36.0100","07/01/2022"
564,Maxval-u Supermart - Lami,"61",Supermarket (Non-Food),"6116",Bathing Soap,"4.0000","13.0092","9.9880","3.0212","23.2200","04/01/2022"
551,MH  Superfresh,"63",Frozen,"6302",Sausages,"246.0000","1551.7891","1192.5400","359.2491","23.1500","01/01/2022"
551,MH  Superfresh,"58",Food,"5844",Edible Oil,"112.0000","1001.2384","940.3890","60.8494","6.0700","04/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"60",Beverages,"6005",Water,"85.0000","107.2476","82.5200","24.7276","23.0500","02/01/2022"
530,Maxval-u Nadi Lodhia,"63",Frozen,"6306",Frozen Easy Meals,"7.0000","55.6422","40.0580","15.5842","28.0000","03/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5844",Edible Oil,"61.0000","404.6972","381.2810","23.4162","5.7800","05/01/2022"
512,Maxval-u Supermart - City Homemaker,"63",Frozen,"6306",Frozen Easy Meals,"19.0000","103.2568","67.1950","36.0618","34.9200","05/01/2022"
513,Maxval-u Nausori,"61",Supermarket (Non-Food),"6116",Bathing Soap,"69.0000","201.4220","171.6940","29.7280","14.7500","01/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5820",Canned Seafood,"5.0000","19.4954","17.0350","2.4604","12.6200","01/01/2022"
537,Maxval-u Supermart - Rakiraki,"60",Beverages,"6005",Water,"25.0000","31.0551","19.7000","11.3551","36.5600","06/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5805",Milk,"231.0000","527.2292","476.7120","50.5172","9.5800","04/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5805",Milk,"285.0000","688.7891","643.4390","45.3501","6.5800","04/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5805",Milk,"80.0000","149.1194","137.5560","11.5634","7.7500","02/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5814",Vinegar,"2.0000","8.8991","5.7950","3.1041","34.8800","05/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5844",Edible Oil,"88.0000","967.0460","912.8920","54.1540","5.5900","05/01/2022"
513,Maxval-u Nausori,"61",Supermarket (Non-Food),"6116",Bathing Soap,"20.0000","58.2019","49.7520","8.4499","14.5100","02/01/2022"
527,Maxval-u Supermart - Navua,"69",Alcoholic Beverage,"6907",Local Rtd,"144.0000","605.8258","446.2590","159.5668","26.3300","07/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5814",Vinegar,"2.0000","7.5230","4.7800","2.7430","36.4600","05/01/2022"
532,Maxval-u Supermart - Tavua,"69",Alcoholic Beverage,"6907",Local Rtd,"5.0000","21.5596","16.9100","4.6496","21.5600","05/01/2022"
537,Maxval-u Supermart - Rakiraki,"60",Beverages,"6005",Water,"36.0000","48.7157","28.7020","20.0137","41.0800","07/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5832",Sugar,"417.0000","1056.1468","915.5670","140.5798","13.3100","04/01/2022"
581,Maxval-u Supermart - Valelevu,"25",Homeware,"2504",Drinkware,"2.0000","10.9174","6.0500","4.8674","44.5800","02/01/2022"
514,MHCC Level 1 Supermarket,"64",Meat,"6405",Pork,"2.5800","44.8440","37.8930","6.9510","15.5000","02/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5832",Sugar,"332.0000","1046.7797","924.4020","122.3777","11.6900","05/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5809",Noodles,"1349.0000","1139.6701","954.9100","184.7601","16.2100","05/01/2022"
531,Maxval-u Supermart - Ba,"25",Homeware,"2504",Drinkware,"8.0000","32.6606","18.0200","14.6406","44.8200","04/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5809",Noodles,"1248.0000","1153.2755","971.1800","182.0955","15.7800","04/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6114",Sanitary/toilet Paper,"262.0000","773.1469","652.3630","120.7839","15.6200","01/01/2022"
531,Maxval-u Supermart - Ba,"61",Supermarket (Non-Food),"6112",Oral Care,"129.0000","317.8533","254.9850","62.8683","19.7700","05/01/2022"
578,MH Levuka,"58",Food,"5824",Cake Mix & Essentials,"2.0000","13.8991","8.9840","4.9151","35.3600","01/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5809",Noodles,"1109.0000","1076.3487","910.7730","165.5757","15.3800","01/01/2022"
513,Maxval-u Nausori,"64",Meat,"6405",Pork,"1.0400","19.0275","16.0780","2.9495","15.5000","02/01/2022"
514,MHCC Level 1 Supermarket,"74",Bread Lovers,"7413",Bakery Ingredients,"1.0000","3.3945","2.3590","1.0355","30.5000","06/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6112",Oral Care,"157.0000","403.5968","307.8600","95.7368","23.7200","06/01/2022"
581,Maxval-u Supermart - Valelevu,"61",Supermarket (Non-Food),"6112",Oral Care,"226.0000","505.8993","420.6780","85.2213","16.8400","01/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5832",Sugar,"357.0000","805.5137","702.7730","102.7407","12.7500","06/01/2022"
545,Maxval-u Supermart - Labasa Town,"29",School & Office,"2901",Writing & Postage Materials,"13.0000","10.8074","10.3250","0.4824","4.4600","05/01/2022"
531,Maxval-u Supermart - Ba,"61",Supermarket (Non-Food),"6112",Oral Care,"155.0000","353.0275","290.5420","62.4855","17.6900","04/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5809",Noodles,"760.0000","689.8349","590.4070","99.4279","14.4100","07/01/2022"
532,Maxval-u Supermart - Tavua,"58",Food,"5824",Cake Mix & Essentials,"12.0000","53.5504","33.0150","20.5354","38.3400","01/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5824",Cake Mix & Essentials,"12.0000","51.4680","35.9750","15.4930","30.1000","01/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5846",Rice,"338.0000","4078.1099","3665.1690","412.9409","10.1200","01/01/2022"
